"CH2C(CH3)CH3",170,193
"CH2C(CH3)CH3",3126,2945
"CH2C(CH3)CH3",1541,1444
"CH2C(CH3)CH3",1141,1079
"CH2C(CH3)CH3",915,890
"CH2C(CH3)CH3",432,429
"CH2C(CH3)CH3",203,196
"CH2C(CH3)CH3",3261,3086
"CH2C(CH3)CH3",3161,2980
"CH2C(CH3)CH3",3061,2893
"CH2C(CH3)CH3",1543,1458
"CH2C(CH3)CH3",1470,1381
"CH2C(CH3)CH3",1343,1282
"CH2C(CH3)CH3",1009,1043
"CH2C(CH3)CH3",995,974
"CH2C(CH3)CH3",442,430
"C2F4",1984,1872
"C2F4",806,778
"C2F4",395,394
"C2F4",201,190
"C2F4",1228,1186
"C2F4",549,558
"C2F4",481,508
"C2F4",1410,1337
"C2F4",204,218
"C2F4",1421,1340
"C2F4",555,551
"C2F4",421,406
"CH3CH2CHO",3173,2981
"CH3CH2CHO",3094,2904
"CH3CH2CHO",3061,2895
"CH3CH2CHO",2975,2809
"CH3CH2CHO",1869,1743
"CH3CH2CHO",1552,1460
"CH3CH2CHO",1522,1416
"CH3CH2CHO",1479,1390
"CH3CH2CHO",1458,1376
"CH3CH2CHO",1423,1335
"CH3CH2CHO",1150,1093
"CH3CH2CHO",1037,993
"CH3CH2CHO",893,848
"CH3CH2CHO",688,668
"CH3CH2CHO",271,271
"CH3CH2CHO",3179,2992
"CH3CH2CHO",3095,2942
"CH3CH2CHO",1548,1451
"CH3CH2CHO",1318,1250
"CH3CH2CHO",1187,1118
"CH3CH2CHO",926,892
"CH3CH2CHO",704,660
"CH3CH2CHO",241,220
"CH3CH2CHO",140,135
"C4H9N",3529,3356
"C4H9N",3161,2975
"C4H9N",3126,2927
"C4H9N",3108,2889
"C4H9N",2994,2824
"C4H9N",1587,1484
"C4H9N",1563,1447
"C4H9N",1442,1292
"C4H9N",1365,1273
"C4H9N",1286,1228
"C4H9N",1268,1181
"C4H9N",1109,974
"C4H9N",1039,920
"C4H9N",979,901
"C4H9N",938,871
"C4H9N",924,832
"C4H9N",797,789
"C4H9N",598,579
"C4H9N",307,299
"C4H9N",3142,2967
"C4H9N",3122,2916
"C4H9N",3099,2879
"C4H9N",2990,2818
"C4H9N",1569,1459
"C4H9N",1542,1412
"C4H9N",1481,1341
"C4H9N",1369,1268
"C4H9N",1344,1211
"C4H9N",1284,1203
"C4H9N",1237,1171
"C4H9N",1172,1099
"C4H9N",1139,1023
"C4H9N",967,883
"C4H9N",897,848
"C4H9N",644,600
"C4H9N",66,65
"CO2",1406,1333
"CO2",2472,2349
"CO2",667,667
"C2Cl4",1693,1571
"C2Cl4",465,447
"C2Cl4",249,237
"C2Cl4",101,110
"C2Cl4",812,777
"C2Cl4",329,310
"C2Cl4",554,512
"C2Cl4",957,908
"C2Cl4",187,176
"C2Cl4",1060,1000
"C2Cl4",356,347
"C2Cl4",305,288
"C5H8",3240,3066
"C5H8",3146,2958
"C5H8",3114,2916
"C5H8",3091,2902
"C5H8",3060,2852
"C5H8",1728,1616
"C5H8",1568,1467
"C5H8",1541,1449
"C5H8",1382,1302
"C5H8",1270,1284
"C5H8",1162,1213
"C5H8",1105,1048
"C5H8",1007,964
"C5H8",940,962
"C5H8",855,904
"C5H8",726,692
"C5H8",615,603
"C5H8",166,254
"C5H8",3216,3039
"C5H8",3111,2967
"C5H8",3060,2927
"C5H8",1550,1467
"C5H8",1422,1432
"C5H8",1372,1356
"C5H8",1347,1302
"C5H8",1263,1297
"C5H8",1184,1207
"C5H8",1079,1113
"C5H8",964,1082
"C5H8",948,937
"C5H8",923,800
"C5H8",790,702
"C5H8",392,387
"C2H5N",3516,3338
"C2H5N",3257,3079
"C2H5N",3169,3015
"C2H5N",1584,1482
"C2H5N",1341,1237
"C2H5N",1289,1211
"C2H5N",1164,1090
"C2H5N",1041,998
"C2H5N",919,856
"C2H5N",805,773
"C2H5N",3245,3079
"C2H5N",3161,3015
"C2H5N",1546,1463
"C2H5N",1317,1268
"C2H5N",1189,1131
"C2H5N",1146,1095
"C2H5N",945,904
"C2H5N",916,817
"CHClCHCl",3278,3077
"CHClCHCl",1716,1587
"CHClCHCl",1265,1179
"CHClCHCl",745,711
"CHClCHCl",173,173
"CHClCHCl",922,876
"CHClCHCl",421,406
"CHClCHCl",736,697
"CHClCHCl",3257,3072
"CHClCHCl",1378,1303
"CHClCHCl",903,857
"CHClCHCl",588,571
"CHClCHCl",3277,3073
"CHClCHCl",1710,1578
"CHClCHCl",1347,1274
"CHClCHCl",895,846
"CHClCHCl",360,350
"CHClCHCl",953,900
"CHClCHCl",219,227
"CHClCHCl",795,763
"CHClCHCl",3272,3090
"CHClCHCl",1281,1200
"CHClCHCl",866,828
"CHClCHCl",246,250
"C5H8",3169,3000
"C5H8",1550,1423
"C5H8",1138,1160
"C5H8",1093,1037
"C5H8",626,588
"C5H8",3243,3070
"C5H8",1207,1174
"C5H8",868,919
"C5H8",3243,3066
"C5H8",1219,1166
"C5H8",1056,888
"C5H8",303,300
"C5H8",3169,3000
"C5H8",1657,1521
"C5H8",1484,1415
"C5H8",1070,990
"C5H8",948,872
"C5H8",3255,3067
"C5H8",3164,2985
"C5H8",1513,1431
"C5H8",1231,1150
"C5H8",1118,1049
"C5H8",929,870
"C5H8",813,780
"C5H8",318,308
"C3H4N2",3705,3523
"C3H4N2",3314,3155
"C3H4N2",3296,3137
"C3H4N2",3284,3126
"C3H4N2",1624,1531
"C3H4N2",1548,1447
"C3H4N2",1484,1395
"C3H4N2",1433,1358
"C3H4N2",1324,1254
"C3H4N2",1226,1159
"C3H4N2",1181,1121
"C3H4N2",1092,1054
"C3H4N2",1087,1009
"C3H4N2",956,924
"C3H4N2",936,908
"C3H4N2",864,879
"C3H4N2",818,833
"C3H4N2",753,745
"C3H4N2",700,674
"C3H4N2",631,623
"C3H4N2",510,516
"C3H3NO",3330,3140
"C3H3NO",3308,3128
"C3H3NO",3288,3086
"C3H3NO",1666,1653
"C3H3NO",1444,1432
"C3H3NO",1289,1373
"C3H3NO",1207,1217
"C3H3NO",1152,1128
"C3H3NO",1074,1089
"C3H3NO",980,1021
"C3H3NO",939,856
"C3H3NO",853,889
"C3H3NO",782,764
"C3H3NO",646,632
"C3H3NO",603,595
"C3H4N2",3700,3517
"C3H4N2",3319,3143
"C3H4N2",3292,3123
"C3H4N2",3290,3110
"C3H4N2",1618,1448
"C3H4N2",1565,1404
"C3H4N2",1508,1328
"C3H4N2",1418,1265
"C3H4N2",1317,1188
"C3H4N2",1191,1098
"C3H4N2",1187,1062
"C3H4N2",1136,1013
"C3H4N2",1110,988
"C3H4N2",957,923
"C3H4N2",920,898
"C3H4N2",839,831
"C3H4N2",816,758
"C3H4N2",719,674
"C3H4N2",685,663
"C3H4N2",641,621
"C3H4N2",493,539
"C3H3NO",3343,3170
"C3H3NO",3322,3144
"C3H3NO",3308,3141
"C3H3NO",1647,1537
"C3H3NO",1597,1504
"C3H3NO",1407,1324
"C3H3NO",1309,1252
"C3H3NO",1233,1139
"C3H3NO",1153,1086
"C3H3NO",1143,1078
"C3H3NO",1109,1046
"C3H3NO",941,899
"C3H3NO",927,854
"C3H3NO",859,907
"C3H3NO",840,830
"C3H3NO",763,750
"C3H3NO",665,647
"C3H3NO",620,607
"CH2N4",3699,3447
"CH2N4",3336,3102
"CH2N4",1567,1441
"CH2N4",1529,1384
"CH2N4",1348,1259
"CH2N4",1319,1159
"CH2N4",1186,1084
"CH2N4",1129,1015
"CH2N4",1103,1002
"CH2N4",1033,969
"CH2N4",998,925
"CH2N4",863,906
"CH2N4",746,663
"CH2N4",700,658
"CH2N4",579,578
"C4H4N2",3233,3055
"C4H4N2",1687,1580
"C4H4N2",1288,1233
"C4H4N2",1064,1016
"C4H4N2",615,602
"C4H4N2",980,960
"C4H4N2",365,350
"C4H4N2",951,927
"C4H4N2",3212,3012
"C4H4N2",1558,1483
"C4H4N2",1190,1130
"C4H4N2",1057,1018
"C4H4N2",961,983
"C4H4N2",756,756
"C4H4N2",3227,3069
"C4H4N2",1479,1411
"C4H4N2",1178,1149
"C4H4N2",1125,1063
"C4H4N2",3211,3040
"C4H4N2",1634,1525
"C4H4N2",1403,1346
"C4H4N2",727,704
"C4H4N2",810,785
"C4H4N2",434,418
"N2H4",3582,3398
"N2H4",3473,3329
"N2H4",1752,1642
"N2H4",1386,1275
"N2H4",1167,1076
"N2H4",912,780
"N2H4",417,377
"N2H4",3587,3350
"N2H4",3461,3314
"N2H4",1739,1628
"N2H4",1349,1275
"N2H4",1091,966
"CF2O",2056,1928
"CF2O",1003,965
"CF2O",581,584
"CF2O",783,774
"CF2O",1343,1249
"CF2O",629,626
"CH3CF3",3121,2974
"CH3CF3",1497,1412
"CH3CF3",1353,1278
"CH3CF3",858,828
"CH3CF3",611,606
"CH3CF3",246,225
"CH3CF3",3217,3042
"CH3CF3",1536,1450
"CH3CF3",1335,1230
"CH3CF3",1025,964
"CH3CF3",545,540
"CH3CF3",369,365
"C2N2",2476,2330
"C2N2",878,846
"C2N2",2275,2158
"C2N2",521,503
"C2N2",240,234
"CH2CCH2",3184,3015
"CH2CCH2",1532,1443
"CH2CCH2",1121,1073
"CH2CCH2",891,865
"CH2CCH2",3182,3007
"CH2CCH2",2088,1957
"CH2CCH2",1477,1398
"CH2CCH2",3261,3086
"CH2CCH2",1054,999
"CH2CCH2",888,841
"CH2CCH2",363,355
"CH2CO",3245,3070
"CH2CO",2272,2152
"CH2CO",1466,1388
"CH2CO",1195,1118
"CH2CO",623,588
"CH2CO",533,528
"CH2CO",3344,3166
"CH2CO",1032,977
"CH2CO",446,433
"OCS",2169,2062
"OCS",895,859
"OCS",511,520
"C5H12",3070,2909
"C5H12",1491,1381
"C5H12",757,733
"C5H12",217,198
"C5H12",3140,2955
"C5H12",1544,1451
"C5H12",1120,999
"C5H12",342,335
"C5H12",3139,2975
"C5H12",1536,1461
"C5H12",987,932
"C5H12",290,203
"C5H12",3146,2959
"C5H12",3061,2876
"C5H12",1569,1475
"C5H12",1456,1372
"C5H12",1336,1256
"C5H12",970,925
"C5H12",429,418
"CH3CCCH3",3076,2916
"CH3CCCH3",2402,2240
"CH3CCCH3",1471,1380
"CH3CCCH3",736,725
"CH3CCCH3",3077,2938
"CH3CCCH3",1467,1382
"CH3CCCH3",1195,1152
"CH3CCCH3",3152,2973
"CH3CCCH3",1537,1456
"CH3CCCH3",1090,1054
"CH3CCCH3",198,213
"CH3CCCH3",3152,2966
"CH3CCCH3",1536,1448
"CH3CCCH3",1056,1029
"CH3CCCH3",241,371
"C3O2",2334,2196
"C3O2",803,786
"C3O2",2439,2258
"C3O2",1694,1573
"C3O2",601,573
"C3O2",588,550
"C3O2",78,61
"ClCN",2345,2216
"ClCN",756,744
"ClCN",363,378
"C5H6",3266,3091
"C5H6",3241,3075
"C5H6",3066,2886
"C5H6",1626,1500
"C5H6",1491,1378
"C5H6",1445,1365
"C5H6",1163,1106
"C5H6",1039,994
"C5H6",956,915
"C5H6",822,802
"C5H6",1164,1100
"C5H6",907,941
"C5H6",718,700
"C5H6",509,516
"C5H6",3102,2900
"C5H6",966,925
"C5H6",933,891
"C5H6",685,664
"C5H6",347,350
"C5H6",3259,3105
"C5H6",3232,3043
"C5H6",1695,1580
"C5H6",1361,1292
"C5H6",1322,1239
"C5H6",1147,1090
"C5H6",1006,959
"C5H6",826,805
"CH3COF",3224,3043
"CH3COF",3105,2955
"CH3COF",1987,1870
"CH3COF",1526,1440
"CH3COF",1464,1378
"CH3COF",1286,1188
"CH3COF",1054,1000
"CH3COF",882,826
"CH3COF",611,598
"CH3COF",418,420
"CH3COF",3181,3004
"CH3COF",1526,1437
"CH3COF",1108,1054
"CH3COF",578,567
"CH3COF",145,123
"CH2CHCHClCH3",3273,3088
"CH2CHCHClCH3",3198,3017
"CH2CHCHClCH3",3185,3011
"CH2CHCHClCH3",3180,2990
"CH2CHCHClCH3",3167,2974
"CH2CHCHClCH3",3136,2967
"CH2CHCHClCH3",3085,2927
"CH2CHCHClCH3",1756,1645
"CH2CHCHClCH3",1546,1452
"CH2CHCHClCH3",1539,1447
"CH2CHCHClCH3",1500,1424
"CH2CHCHClCH3",1467,1375
"CH2CHCHClCH3",1374,1297
"CH2CHCHClCH3",1350,1283
"CH2CHCHClCH3",1323,1233
"CH2CHCHClCH3",1236,1174
"CH2CHCHClCH3",1151,1090
"CH2CHCHClCH3",1084,1025
"CH2CHCHClCH3",1025,988
"CH2CHCHClCH3",1009,966
"CH2CHCHClCH3",953,931
"CH2CHCHClCH3",908,864
"CH2CHCHClCH3",751,708
"CH2CHCHClCH3",664,625
"CH2CHCHClCH3",473,456
"CH2CHCHClCH3",332,319
"CH2CHCHClCH3",313,305
"CH2CHCHClCH3",292,283
"CH2CHCHClCH3",264,245
"CH2CHCHClCH3",96,92
"CH3CHCHCH3",3193,3033
"CH3CHCHCH3",3179,2965
"CH3CHCHCH3",3074,2878
"CH3CHCHCH3",1789,1669
"CH3CHCHCH3",1553,1448
"CH3CHCHCH3",1478,1397
"CH3CHCHCH3",1330,1261
"CH3CHCHCH3",1059,986
"CH3CHCHCH3",895,880
"CH3CHCHCH3",304,290
"CH3CHCHCH3",3130,2988
"CH3CHCHCH3",1536,1464
"CH3CHCHCH3",1090,1037
"CH3CHCHCH3",1002,880
"CH3CHCHCH3",387,396
"CH3CHCHCH3",3130,2965
"CH3CHCHCH3",1541,1448
"CH3CHCHCH3",1102,986
"CH3CHCHCH3",709,673
"CH3CHCHCH3",3174,3033
"CH3CHCHCH3",3159,2965
"CH3CHCHCH3",3070,2900
"CH3CHCHCH3",1544,1448
"CH3CHCHCH3",1489,1420
"CH3CHCHCH3",1439,1397
"CH3CHCHCH3",1188,1135
"CH3CHCHCH3",1015,986
"CH3CHCHCH3",575,583
"CH2CCHCH3",3181,3061
"CH2CCHCH3",3177,3010
"CH2CCHCH3",3167,2965
"CH2CCHCH3",3074,2905
"CH2CCHCH3",2099,1970
"CH2CCHCH3",1555,1453
"CH2CCHCH3",1525,1437
"CH2CCHCH3",1466,1389
"CH2CCHCH3",1410,1330
"CH2CCHCH3",1181,1132
"CH2CCHCH3",1128,1074
"CH2CCHCH3",906,876
"CH2CCHCH3",891,859
"CH2CCHCH3",571,555
"CH2CCHCH3",210,210
"CH2CCHCH3",3253,3061
"CH2CCHCH3",3140,2965
"CH2CCHCH3",1537,1453
"CH2CCHCH3",1097,1110
"CH2CCHCH3",1055,1011
"CH2CCHCH3",909,842
"CH2CCHCH3",543,523
"CH2CCHCH3",334,322
"C5H8",3265,3080
"C5H8",3187,3012
"C5H8",3174,3012
"C5H8",3057,2900
"C5H8",1759,1644
"C5H8",1535,1433
"C5H8",1490,1413
"C5H8",1350,1295
"C5H8",1296,1263
"C5H8",1115,1120
"C5H8",1030,995
"C5H8",942,918
"C5H8",937,876
"C5H8",685,562
"C5H8",379,421
"C5H8",303,137
"C5H8",87,102
"C5H8",3265,3080
"C5H8",3186,3012
"C5H8",3174,3012
"C5H8",3102,2982
"C5H8",1751,1640
"C5H8",1497,1413
"C5H8",1364,1314
"C5H8",1339,1280
"C5H8",1206,1060
"C5H8",1031,995
"C5H8",998,995
"C5H8",941,920
"C5H8",921,760
"C5H8",614,721
"C5H8",459,421
"C5H8",96,331
"CH3F",3084,2930
"CH3F",1546,1464
"CH3F",1120,1049
"CH3F",3173,3006
"CH3F",1551,1467
"CH3F",1221,1182
"CH3PH2",3187,3000
"CH3PH2",3093,2938
"CH3PH2",2430,2297
"CH3PH2",1529,1450
"CH3PH2",1407,1238
"CH3PH2",1135,1086
"CH3PH2",1038,977
"CH3PH2",765,740
"CH3PH2",709,677
"CH3PH2",3178,2992
"CH3PH2",2440,2312
"CH3PH2",1533,1450
"CH3PH2",1070,1017
"CH3PH2",238,207
"CH3CHCHCH3",3166,3011
"CH3CHCHCH3",3152,2954
"CH3CHCHCH3",3066,2874
"CH3CHCHCH3",1797,1680
"CH3CHCHCH3",1547,1457
"CH3CHCHCH3",1472,1385
"CH3CHCHCH3",1366,1309
"CH3CHCHCH3",1202,1146
"CH3CHCHCH3",904,866
"CH3CHCHCH3",510,501
"CH3CHCHCH3",3130,2960
"CH3CHCHCH3",1534,1449
"CH3CHCHCH3",1104,1057
"CH3CHCHCH3",1007,964
"CH3CHCHCH3",247,224
"CH3CHCHCH3",3130,2954
"CH3CHCHCH3",1534,1457
"CH3CHCHCH3",1096,1039
"CH3CHCHCH3",754,750
"CH3CHCHCH3",3171,3021
"CH3CHCHCH3",3150,2960
"CH3CHCHCH3",3066,2899
"CH3CHCHCH3",1552,1449
"CH3CHCHCH3",1472,1393
"CH3CHCHCH3",1371,1311
"CH3CHCHCH3",1116,1072
"CH3CHCHCH3",1018,987
"CH3CHCHCH3",287,261
"CH3SSCH3",3199,2990
"CH3SSCH3",3184,2983
"CH3SSCH3",3095,2913
"CH3SSCH3",1530,1426
"CH3SSCH3",1517,1419
"CH3SSCH3",1432,1311
"CH3SSCH3",1029,955
"CH3SSCH3",1023,949
"CH3SSCH3",747,694
"CH3SSCH3",523,509
"CH3SSCH3",241,240
"CH3SSCH3",158,134
"CH3SSCH3",97,117
"CH3SSCH3",3199,2990
"CH3SSCH3",3184,2983
"CH3SSCH3",3093,2915
"CH3SSCH3",1534,1430
"CH3SSCH3",1510,1415
"CH3SSCH3",1425,1303
"CH3SSCH3",1029,955
"CH3SSCH3",1020,949
"CH3SSCH3",742,691
"CH3SSCH3",271,274
"CH3SSCH3",169,134
"CO",2251,2170
"C3H7N",3497,3348
"C3H7N",3278,3100
"C3H7N",3188,3032
"C3H7N",3123,2975
"C3H7N",1726,1617
"C3H7N",1570,1456
"C3H7N",1468,1374
"C3H7N",1285,1214
"C3H7N",1217,1168
"C3H7N",1114,1150
"C3H7N",1054,1020
"C3H7N",915,989
"C3H7N",851,805
"C3H7N",801,762
"C3H7N",420,408
"C3H7N",3585,3412
"C3H7N",3267,3100
"C3H7N",3181,3023
"C3H7N",1506,1424
"C3H7N",1319,1104
"C3H7N",1236,1045
"C3H7N",1175,1026
"C3H7N",1117,940
"C3H7N",947,884
"C3H7N",875,830
"C3H7N",409,396
"C3H7N",291,254
"C4H6",3250,3060
"C4H6",3091,2935
"C4H6",1678,1570
"C4H6",1553,1450
"C4H6",1271,1276
"C4H6",1169,1186
"C4H6",1035,1113
"C4H6",931,886
"C4H6",3130,2955
"C4H6",1207,1276
"C4H6",1070,1081
"C4H6",913,850
"C4H6",309,325
"C4H6",3143,2955
"C4H6",1130,1074
"C4H6",896,846
"C4H6",662,635
"C4H6",3219,3047
"C4H6",3085,2916
"C4H6",1530,1427
"C4H6",1364,1294
"C4H6",1274,1214
"C4H6",934,888
"C4H6",872,740
"H2CS",3138,2971
"H2CS",1563,1456
"H2CS",1134,1059
"H2CS",1033,990
"H2CS",3226,3025
"H2CS",1051,991
"CH3SiH3",3081,2898
"CH3SiH3",2260,2166
"CH3SiH3",1373,1260
"CH3SiH3",961,940
"CH3SiH3",710,700
"CH3SiH3",197,187
"CH3SiH3",3167,2982
"CH3SiH3",2267,2169
"CH3SiH3",1518,1403
"CH3SiH3",974,980
"CH3SiH3",928,868
"CH3SiH3",532,540
"C4N2",2465,2290
"C4N2",2245,2119
"C4N2",609,692
"C4N2",2382,2241
"C4N2",1169,1154
"C4N2",503,504
"C4N2",275,263
"C4N2",493,472
"C4N2",117,107
"BeO",1578,1457
"MgO",841,785
"NaOH",3906,3637
"NaOH",613,540
"NaOH",170,300
"H2",4381,4401
"Si2H6",2255,2152
"Si2H6",945,909
"Si2H6",453,434
"Si2H6",134,131
"Si2H6",2246,2154
"Si2H6",871,844
"Si2H6",2262,2155
"Si2H6",949,929
"Si2H6",652,625
"Si2H6",2270,2179
"Si2H6",965,940
"Si2H6",381,379
"C5H8",3271,3090
"C5H8",3189,3015
"C5H8",3177,3015
"C5H8",3171,3015
"C5H8",3167,3015
"C5H8",3153,2940
"C5H8",3066,2919
"C5H8",1789,1661
"C5H8",1718,1610
"C5H8",1548,1433
"C5H8",1493,1422
"C5H8",1470,1385
"C5H8",1371,1316
"C5H8",1354,1299
"C5H8",1334,1280
"C5H8",1239,1166
"C5H8",1131,1037
"C5H8",1015,985
"C5H8",934,862
"C5H8",489,483
"C5H8",460,418
"C5H8",200,212
"C5H8",3129,2971
"C5H8",1532,1453
"C5H8",1097,1017
"C5H8",1037,1002
"C5H8",985,912
"C5H8",923,899
"C5H8",832,820
"C5H8",639,615
"C5H8",125,129
"CH2NH",3438,3263
"CH2NH",3204,3024
"CH2NH",3100,2914
"CH2NH",1743,1638
"CH2NH",1528,1452
"CH2NH",1417,1344
"CH2NH",1099,1058
"CH2NH",1187,1127
"CH2NH",1096,1061
"CF2",1296,1225
"CF2",672,667
"CF2",1200,1114
"CF3",1136,1089
"CF3",709,701
"CF3",1347,1260
"CF3",509,509
"C4H9N",3482,3345
"C4H9N",3179,2975
"C4H9N",3148,2950
"C4H9N",3116,2918
"C4H9N",3098,2905
"C4H9N",3026,2887
"C4H9N",1723,1614
"C4H9N",1562,1467
"C4H9N",1533,1443
"C4H9N",1439,1390
"C4H9N",1339,1291
"C4H9N",1275,1237
"C4H9N",1203,1137
"C4H9N",1127,1120
"C4H9N",1004,1050
"C4H9N",935,965
"C4H9N",915,788
"C4H9N",864,752
"C4H9N",692,606
"C4H9N",416,448
"C4H9N",187,174
"C4H9N",3571,3411
"C4H9N",3151,2970
"C4H9N",3093,2957
"C4H9N",1527,1452
"C4H9N",1396,1213
"C4H9N",1315,1185
"C4H9N",1296,1168
"C4H9N",1259,1036
"C4H9N",1062,925
"C4H9N",975,912
"C4H9N",953,883
"C4H9N",800,788
"C4H9N",397,354
"C4H9N",298,240
"SF6",774,774
"SF6",686,642
"SF6",1023,948
"SF6",588,616
"SF6",500,525
"SF6",336,347
"HCO",2721,2434
"HCO",2038,1868
"HCO",1145,1081
"ClNO",1892,1800
"ClNO",636,596
"ClNO",346,332
"C3H4",3353,3158
"C3H4",3106,2909
"C3H4",1762,1653
"C3H4",1576,1483
"C3H4",1213,1110
"C3H4",959,905
"C3H4",1043,996
"C3H4",835,820
"C3H4",3173,2995
"C3H4",1143,1088
"C3H4",584,569
"C3H4",3307,3124
"C3H4",1118,1043
"C3H4",1077,1011
"C3H4",827,769
"C3H3",3532,3322
"C3H3",629,687
"C3H3",549,490
"CS",1364,1285
"HO2",3631,3436
"HO2",1500,1392
"HO2",1192,1098
"CH",2837,2861
"CH",3202,3145
"OH",3681,3738
"NF2",1148,1075
"NF2",584,573
"NF2",1053,942
"CF",1343,1308
"CCl",881,877
"SiH2Cl2",2326,2224
"SiH2Cl2",977,954
"SiH2Cl2",543,527
"SiH2Cl2",192,188
"SiH2Cl2",735,710
"SiH2Cl2",2344,2237
"SiH2Cl2",615,602
"SiH2Cl2",911,876
"SiH2Cl2",611,590
"C4H5N",3287,3120
"C4H5N",3224,3052
"C4H5N",3197,3044
"C4H5N",2381,2264
"C4H5N",1566,1468
"C4H5N",1434,1344
"C4H5N",1260,1195
"C4H5N",1173,1125
"C4H5N",1125,1049
"C4H5N",998,941
"C4H5N",836,808
"C4H5N",780,736
"C4H5N",532,527
"C4H5N",213,222
"C4H5N",3276,3094
"C4H5N",3191,3040
"C4H5N",1519,1442
"C4H5N",1237,1180
"C4H5N",1158,1070
"C4H5N",1132,1088
"C4H5N",964,880
"C4H5N",864,821
"C4H5N",546,543
"C4H5N",216,222
"C4H6",3177,3010
"C4H6",3163,3002
"C4H6",1891,1743
"C4H6",1539,1437
"C4H6",1488,1410
"C4H6",1106,1036
"C4H6",1086,1002
"C4H6",769,723
"C4H6",3235,3051
"C4H6",1206,1144
"C4H6",983,937
"C4H6",636,616
"C4H6",3246,3071
"C4H6",1132,1072
"C4H6",916,889
"C4H6",785,748
"C4H6",287,360
"C4H6",3259,3086
"C4H6",3159,2999
"C4H6",1503,1353
"C4H6",1184,1174
"C4H6",1117,1125
"C4H6",937,792
"C4H6",361,290
"HCP",3398,3217
"HCP",1341,1278
"HCP",710,674
"SO2",1206,1151
"SO2",526,518
"SO2",1419,1362
"SO3",1095,1065
"SO3",488,498
"SO3",1436,1391
"SO3",525,530
"AlCl3",396,375
"AlCl3",209,183
"AlCl3",644,595
"AlCl3",154,150
"LiCl",637,643
"LiH",1348,1405
"ClFO3",1083,1061
"ClFO3",777,715
"ClFO3",538,549
"ClFO3",1324,1315
"ClFO3",572,589
"ClFO3",379,405
"SiO2",1496,1416
"SiO2",283,273
"BF3",902,888
"BF3",708,691
"BF3",1516,1449
"BF3",486,480
"NaH",1138,1172
"HCl",2996,2991
"NaCl",371,365
"PF5",819,816
"PF5",693,648
"PF5",1034,947
"PF5",562,575
"PF5",1061,1024
"PF5",523,533
"PF5",184,174
"PF5",495,520
"HF",4044,4138
"NH3",3469,3337
"NH3",1183,950
"NH3",3609,3444
"NH3",1754,1627
"H2SO4",3747,3563
"H2SO4",1246,1216
"H2SO4",1226,1136
"H2SO4",843,831
"H2SO4",549,548
"H2SO4",438,422
"H2SO4",367,379
"H2SO4",245,224
"H2SO4",3742,3567
"H2SO4",1509,1452
"H2SO4",1239,1157
"H2SO4",906,882
"H2SO4",547,558
"H2SO4",492,506
"H2SO4",324,288
"NaF",587,536
"MgH2",1594,1572
"MgH2",448,440
"HNO3",3714,3550
"HNO3",1893,1708
"HNO3",1444,1331
"HNO3",1406,1325
"HNO3",983,879
"HNO3",695,647
"HNO3",606,579
"HNO3",790,762
"HNO3",502,456
"PCl3",526,504
"PCl3",270,252
"PCl3",527,482
"PCl3",191,198
"H2O2",3752,3599
"H2O2",1492,1402
"H2O2",965,877
"H2O2",357,371
"H2O2",3754,3608
"H2O2",1357,1266
"H2O",3775,3657
"H2O",1747,1595
"H2O",3901,3756
"F2",1005,917
"Cl2",531,560
"H2S",2732,2615
"H2S",1265,1183
"H2S",2756,2626
"F2O",995,928
"F2O",477,461
"F2O",961,831
"NF3",1090,1032
"NF3",669,647
"NF3",1027,907
"NF3",505,492
"PF3",927,892
"PF3",478,487
"PF3",910,860
"PF3",334,344
"SiF4",810,800
"SiF4",264,268
"SiF4",1067,1032
"SiF4",390,389
"AlH3",1933,1900
"AlH3",709,698
"AlH3",1950,1883
"AlH3",793,783
"BeH2",2274,2159
"BeH2",722,698
"HSO3F",3737,3602
"HSO3F",1521,1486
"HSO3F",1269,1243
"HSO3F",1234,1150
"HSO3F",916,896
"HSO3F",854,823
"HSO3F",547,562
"HSO3F",534,551
"HSO3F",508,518
"HSO3F",413,409
"HSO3F",364,390
"HSO3F",280,266
"LiF",1011,911
"FNO",1892,1844
"FNO",871,766
"FNO",607,520
"ClF",802,783
"ClF3",800,752
"ClF3",588,529
"ClF3",354,328
"ClF3",329,328
"ClF3",806,702
"ClF3",451,442
"HOCl",3745,3609
"HOCl",1335,1239
"HOCl",752,724
"Cl2O",667,639
"Cl2O",307,296
"Cl2O",745,686
"SO2Cl2",1224,1205
"SO2Cl2",575,577
"SO2Cl2",408,408
"SO2Cl2",211,218
"SO2Cl2",274,282
"SO2Cl2",614,586
"SO2Cl2",386,388
"SO2Cl2",1474,1434
"SO2Cl2",365,362
"PH3",2440,2323
"PH3",1062,992
"PH3",2455,2328
"PH3",1152,1118
"SiH4",2270,2187
"SiH4",981,975
"SiH4",2287,2191
"SiH4",932,914
"N2O",2384,2282
"N2O",1360,1298
"N2O",606,596
"SiHCl3",2364,2261
"SiHCl3",509,499
"SiHCl3",261,254
"SiHCl3",837,811
"SiHCl3",625,600
"SiHCl3",179,176
"Cl3PO",1349,1322
"Cl3PO",498,481
"Cl3PO",280,266
"Cl3PO",624,590
"Cl3PO",343,333
"Cl3PO",192,187
"SiCl4",432,424
"SiCl4",151,150
"SiCl4",645,621
